,Date,User,Tweet
1699,2020-05-22 16:18:14+00:00,muftimenk,@snyxay Eid is on Sunday in most countries of the world! Alhamdulillah
1700,2020-05-22 10:49:51+00:00,muftimenk,"Almighty. We thank You for giving us this blessed month amid very different conditions. Every crisis in life is an opportunity to get closer to You in complete trust. You have shown immense blessings &amp; how patience is key to our suffering. Protect us, grant us ease &amp; forgiveness!"
1701,2020-05-21 22:09:46+00:00,muftimenk,"Charity Increases sustenance and protects wealth. It’s not too late to give generously before the blessed month leaves us. One way to increase our rewards immeasurably is to give because no matter how small it is, it’s something that will protect us in the Hereafter!"
1702,2020-05-21 10:59:21+00:00,muftimenk,"Always stay humble. No matter how successful you are, don’t let your ego take over the controls driving you towards social status instead of progress. Always keep learning &amp; improving; aware that there’s so much more to know. After all, everybody knows something that you don’t!"
1703,2020-05-20 23:49:48+00:00,muftimenk,"Arrogance and pride can be found in the hearts of many but these are traits which the Almighty has warned us to stay away from. Don’t be deceived into believing that arrogance is wisdom. Far from it! Remember, it is not all about you. Always consider those around you as well!"
1704,2020-05-20 12:36:00+00:00,muftimenk,Keep going even when you find it difficult to worship. Keep going when you find your tongue is unable to utter much. Keep going when you feel it’s a bad day &amp; you want to give up. Keep going when you feel your patience running out. Keep going because He knows your struggle!
1705,2020-05-20 04:24:16+00:00,muftimenk,"Satan has ONE goal. To take you to Hellfire. If you love this world, his job is easier. If you're close to the Almighty, he'll tempt you! If you're struggling to get back on track, he will do his utmost. Seek the Almighty’s help. He will guide you. Don’t let people mock you."
1706,2020-05-19 22:08:51+00:00,muftimenk,"Be consistent in your acts of worship. Small, daily doses are better than one huge chunk and then nothing at all. The Almighty loves those deeds that are done consistently. Remember, baby steps and build it up progressively. That way you’re more likely to have staying power."
1707,2020-05-19 12:08:23+00:00,muftimenk,"Give generously especially in this month. But don’t waste your good deeds. A man who gives &amp; hides it so that his right hand doesn’t know what his left is doing, basically cares more about helping others than what people will think of him. So learn to give discreetly!"
1708,2020-05-18 21:13:29+00:00,muftimenk,"If you’ve been enjoying the extra worship in this blessed month, it’s time to ponder &amp; recalibrate your life. It’s time to get closer to the Almighty. Make a commitment to continue what you’ve been doing after this month is over. Commit to put in extra effort &amp; time for Him!"
1709,2020-05-18 10:25:49+00:00,muftimenk,"Don’t complicate life. It’s actually very straightforward. What you give, you get back eventually. What you sow, you reap. Spread goodness and kindness, it willl come back to you in many forms. The Almighty loves the doers of good. What are you waiting for? Start today!"
1710,2020-05-17 22:39:13+00:00,muftimenk,"Most great changes are preceded by chaos. So if you feel like your life is a mess right now, take heart. Keep believing it will fall into place soon. Keep going knowing that the Best of Planners will unfold the course you should be taking. You’ll be pleased you didn’t give up!"
1711,2020-05-17 12:52:49+00:00,muftimenk,"No matter what’s going on, always uphold decent character &amp;  conduct. Let them criticise, let them pick on petty issues, let them say nasty things. Be good, be kind-hearted even if they are not. Remember there’s Judgement Day! They’ll pay their dues on The Day of Recompense."
1712,2020-05-17 05:37:25+00:00,muftimenk,"Our greatest disappointment comes when our expectations of who we want people to be don’t match the reality of who they really are. It’s easy to say don’t have expectations, but as humans we do. So be realistic in your expectations. Learn to depend on the Almighty alone!"
1713,2020-05-16 23:20:42+00:00,muftimenk,"Always remember that the Almighty is able to bring you through the unknown, the unseen, and the unexpected. These are situations which our normal minds cannot fathom. But leave it to Him. It’s part of His Plan. All you have to do is to trust Him without an iota of doubt!"
1714,2020-05-16 12:45:04+00:00,muftimenk,"Remember, you don’t need people’s endorsement to be happy. If they have issues with you, it’s not about you, it’s about their insecurities. Just be sure you haven’t hurt anyone. You don’t have to prove anything to anyone. Let it go &amp; seek your approval only from the Almighty."
1715,2020-05-16 05:25:09+00:00,muftimenk,It happens to us all. The guilt of not using our time better. But the Almighty is most Merciful. He sends us reminder after reminder. He’s the most patient. He never gives up on us. So why do we give up on ourselves? Don’t! Persevere just a little more to get back on track!
1716,2020-05-15 21:50:26+00:00,muftimenk,"When you see others doing well &amp; having a seemingly good life, it’s easy to get discouraged &amp; think that your life isn’t going to change. Everyone has struggles in life, Everyone has disappointments, but if you think good thoughts of the Almighty, He will bless you immensely."
1717,2020-05-15 12:35:33+00:00,muftimenk,"Almighty. On this blessed day, help us to realise our #Ramadan goal in getting closer to You. Soften the hearts of those who’ve yet to feel the sweetness of this month; don’t let them give in to despair. Give them the strength to keep trying. We ask for Your Mercy &amp; Forgiveness"
1718,2020-05-15 03:33:27+00:00,muftimenk,"Keep knocking on His Door. Keep asking not just for the ordinary but the extraordinary. For anything &amp; everything. Even for whatever your mind tells you is impossible. He’s the Lord  of the Worlds. He’s the Owner of Miracles. If He says, BE; It shall be!"
1719,2020-05-14 22:21:51+00:00,muftimenk,"If you want to change, start by setting small goals from now. Change doesn't usually happen overnight. You may not be able to do everything the Almighty has prescribed instantly. Strive &amp; show Him you’re sincere, He will pave a way for you! Make this #Ramadan a game changer!"
1720,2020-05-14 12:47:44+00:00,muftimenk,"If your #Ramadan hasn’t been what you envisioned, don’t lose hope. As long as you’ve been trying your best, the Almighty knows &amp; will reward you. You may be on a spiritual high or you may be spiritually broken, whichever the case, don’t stop asking Him. Don’t stop repenting."
1721,2020-05-14 05:31:02+00:00,muftimenk,"Don’t ignore the little warnings you get from your spiritual heart. Make it a priority to deal with emotions like anger, bitterness, resentment &amp; bad attitudes. Don’t let such feelings fester. Seek the Almighty’s help to restore peace and calmness so you can feel whole again!"
1722,2020-05-13 23:28:21+00:00,muftimenk,"Rumours are dangerous; they travel extremely fast. You could have entertained a rumour &amp; not even knew; or worse you started it. Some people start a rumour simply because they have nothing to say. You may think it’s harmless. It’s not, flee from it. Have nothing to do with it!"
1723,2020-05-13 13:32:56+00:00,muftimenk,"We live in a judgmental society. People will form their own conclusions of you based on a tweet or a Facebook status. They judge you on your appearance or even your accent. Just because you’re different from them, they look down on you. Stand your ground firmly but politely."
1724,2020-05-13 07:09:45+00:00,muftimenk,"Patience is indeed a virtue. We’re taught its value &amp; how the Almighty rewards those who embody this quality. But at times as humans, we tend to get emotional over something &amp; we run out of patience. Don’t feel bad. Keep the Almighty in focus. He will find a way out for you!"
1725,2020-05-12 23:38:46+00:00,muftimenk,"Targeting women and newborn at a maternity hospital is a new low. It is heart-wrenching and wrong on all counts. My heart is shattered. What a senseless, brutal, barbaric act in the blessed month of #Ramadan. May the Almighty deal with the perpetrators of the #KabulAttack."
1726,2020-05-12 21:43:32+00:00,muftimenk,"You may think you’re a pious person &amp; that you’re close to the Almighty. But if your character is flawed, you curse &amp; swear, your heart is filled with envy &amp; hatred, you gossip &amp; backbite,  you’re argumentative &amp; highly intolerant, then this can’t be further from the truth!"
1727,2020-05-12 12:19:03+00:00,muftimenk,"Don't do anything to compromise the sanctity of these last nights in #Ramadan. Don't argue, swear, backbite or gossip. Focus solely on the Almighty. Do more good deeds, give generously and make an intent that every little bit you do is for Him and Him alone!"
1728,2020-05-12 04:18:55+00:00,muftimenk,Giving what you love is the highest form of giving. We can give whatever we want but try to reach this level of giving. You’ll feel a huge sense of gratification envelop you. It also shows the state of your heart. It’s not too late to do this. Try it in these last blessed nights!
1729,2020-05-11 21:27:47+00:00,muftimenk,To worry means we do not trust the Almighty. The key to overcoming our discontentment and lack of faith is to get to know Him better &amp; get closer to Him. Has He not provided for you even when you never asked? Think about it. That should grow your confidence and trust in Him!
1730,2020-05-11 14:09:45+00:00,muftimenk,It all boils down to your heart. The Almighty will weigh your deeds and not count them on Judgement Day. He looks at your intent and how much heart was in it when the deed was done. Quality over quantity above all. So purify your heart; do it solely for Him and not to show off!
1731,2020-05-11 08:41:53+00:00,muftimenk,"Don’t be among those who only experience hunger &amp; thirst from the fast and attain nothing. These are people who destroy the rewards of their fast by engaging in gossip, backbiting, cursing, lying, etc. Remember that the Almighty is not in need of the fast of such a person!"
1732,2020-05-10 15:07:11+00:00,muftimenk,"Your physical appearance doesn't determine your worth.  We need to look at what’s inside: traits like kindness, generosity &amp; character.  Next time you hear others mocking the way someone looks, don't encourage it. Don't feel the need to add your own comments. Put an end to it!"
1733,2020-05-10 03:19:18+00:00,muftimenk,Don’t wait for things to fall into place before you start worshipping the Almighty. Do it now &amp; He will make things right for you. He promises peace during chaos. Joy when things seem uncertain. Hope when circumstances seem hopeless. Call on Him. He’s your Provider &amp; Sustainer!
1734,2020-05-09 10:14:22+00:00,muftimenk,"If you’re among those who’ve lost your job in this pandemic, don’t despair. It can be heart-wrenching experience but remember the Almighty knows what we don’t. Perhaps He’s redirecting your life towards something better. Bear patience. You’ll be grateful for the next phase!"
1735,2020-05-08 21:58:42+00:00,muftimenk,"Words are powerful. What you say can be held against you, perhaps not now but certainly in the Court of the Almighty. So repent &amp; seek forgiveness from Him &amp; the one you’ve wronged. Choose your words wisely before speaking. It’s good to stay quiet if you don’t have much to say!"
1736,2020-05-08 12:06:46+00:00,muftimenk,"Almighty. Shower us with Your infinite mercy, relieve our fears &amp; anxieties &amp; grant us a peaceful mind &amp; a heart full of hope. We ask for patience and wisdom to make the correct decisions in life. Guide us during this difficult journey towards healing and recovery. Aameen."
1737,2020-05-07 22:49:58+00:00,muftimenk,"Whatever you ask for, if it’s meant for you, you’ll get. No matter how long the wait. The Almighty will see to it. So always ask with conviction &amp; a pure heart. Leave the timing to Him. Don’t rush Him. Don’t give Him ultimatums. Our job is to live a life that’s pleasing to Him."
1738,2020-05-07 15:31:20+00:00,muftimenk,You need to get this right. Being a leader is more than just wanting to lead. Good leaders empower others to be great. They’re honest with people. They don’t pretend to know it all. They seek ideas and feedback from people. Because that’s the way you grow &amp; become better!
1739,2020-05-07 05:08:47+00:00,muftimenk,"Forbearance is a quality that the Almighty holds in high regard. Whether it manifests as patience, endurance, gentleness, tolerance, or moderation, forbearance is woven into all this and more. Train yourself to cultivate this habit and make it a part of your daily life! Try it!"
1740,2020-05-06 21:53:08+00:00,muftimenk,"It’s not always easy to walk the path to your destination. But you must and you will. No matter how difficult it gets, no matter what the challenges along the way, steel yourself. Giving up is not an option. Satan is waiting on the sidelines to see you fall. Don’t let him win!"
1741,2020-05-06 12:53:59+00:00,muftimenk,Be comfortable walking in your own shoes at your own pace. Don’t compare yourself to others. It’s the trap of Satan to always make you yearn for what you don’t have but your neighbour does. Your journey is yours alone. Keep your focus. Keep going and you’ll get there!
1742,2020-05-06 03:12:39+00:00,muftimenk,"Forgive generously. This is the month of forgiveness. Let it go. Don’t keep it inside &amp; let it fester. It’s not healthy. Besides all that negative emotion is taking up too much space. Allow yourself to fil that space with love, compassion and peace. You’ll feel much better!"
1743,2020-05-05 14:16:50+00:00,muftimenk,"Do you have any genuine friends? Those who are not driven by money, status, and ego? To be honest, it gets harder to find such people in this day and age. They exist but are few and far between. So if you know one, you’re truly blessed. Respect them. Keep them close."
1744,2020-05-04 23:07:29+00:00,muftimenk,Don’t be afraid to shed tears. Cry all you want to the Almighty. Cry your heart out if you must. It’s a quality of the righteous. Tears are prayers too. They travel to Him when we are so overcome with emotion that we can’t find the right words to say. He’s the best listener.
1745,2020-05-04 17:02:37+00:00,muftimenk,"Even the greatest of deeds can be of no benefit if the hearts are sick; if the hearts are corrupt; if the hearts are laced with envy, pride, jealousy, hatred etc. So pay close attention to the state of your heart because everything you do flows from it!"
1746,2020-05-04 07:52:56+00:00,muftimenk,"Each time you undertake something, it could fail, it could crumble. That’s the reality. But when you trust that the Almighty always has your best interest, things take on a different turn. He will steer &amp; guide you towards what’s best. Never doubt that. He’s your Best Planner!"
1747,2020-05-03 23:14:04+00:00,muftimenk,We don’t want anything or anyone to distract us from our worship in this blessed month. We need good people to encourage us to get the most out of it. May the Almighty bless all of us with righteous company &amp; people who will benefit us in both this world and the hereafter.
1748,2020-05-03 08:23:33+00:00,muftimenk,"Times are hard without a doubt. Many are ill, have lost their jobs etc. But always believe that things will get better. Remember, everything in this world is temporary. So the sadness, anxiety &amp; overthinking will pass. Bear patience for a while longer. Eternal bliss awaits us!"
1749,2020-05-02 16:21:29+00:00,muftimenk,"Every cloud has a silver lining. This pandemic has united us. We’re all in the same boat. Use this time to be productive, encourage and motivate one another. Instead of just hoping things will return to normal, start thinking of how we can adjust to a new world, post pandemic!"
1750,2020-05-02 03:04:46+00:00,muftimenk,"It’s easy to form your own conclusion based on what you see. Don’t. Resist that temptation. Why? Because you will never know the true situation if you’ve not walked in someone’s shoes. Remember, the ignorant sees only with his eyes. Learn to see
with your heart and mind!"
1751,2020-05-01 21:52:10+00:00,muftimenk,"Are you more likely to focus on problems or solutions? Yes, major hurdles are depressing &amp; they’re often unavoidable. But your attitude directly influences your ability to solve them. The Almighty has given us the mental capacity to assess our situation. Stay on top of it all!"
1752,2020-05-01 03:14:48+00:00,muftimenk,Almighty. Keep us firm in faith as we go through a very different #Ramadan. We’re realising the blessings  attached to this &amp; we’re grateful for everything You’ve sent our way. Keep us always hopeful as we pray for healing the world over not just physically but in our hearts!
1753,2020-04-30 16:43:22+00:00,muftimenk,Make it a habit to always speak the truth. That way you don’t have to worry about which version of the story you were telling others. Just one version &amp; that’s the truth. Never live in fear of anything or anyone except the One who made you. He’s the only One you’re answerable to.
1754,2020-04-30 10:12:53+00:00,muftimenk,"The truth is many of us are unhappy because we are so preoccupied with what others think of us. Seriously, this has to stop. Happiness comes from your link with your Maker; it comes from within. A calm heart and peaceful mind can only be truly achieved when you have this link!"
1755,2020-04-29 23:17:10+00:00,muftimenk,"Don’t always look for the easy path &amp; short term gratification. Remember, life’s a test. It requires a lot of hard work &amp; long term perspective. It’s not easy. It’s not for the faint hearted. Just as Paradise is not easy. Prepare well today so you won’t have to regret tomorrow!"
1756,2020-04-29 13:33:58+00:00,muftimenk,"Stay away from obscene speech, ignorant acts, argument and insults not just because you’re fasting but because they incur the Almighty’s wrath. Such actions are often intended to offend, intimidate or otherwise cause emotional or psychological  trauma. Clean up your acts!"
1757,2020-04-29 07:00:58+00:00,muftimenk,"Despite all the negativity around us, there are thousands making the best of situations that are far from ideal. These people never complain, don’t make excuses &amp; continue to persevere. Nothing deters them. They put their heads down &amp; carry on. Take a leaf form their book."
1758,2020-04-28 18:52:50+00:00,muftimenk,"Don’t short-change yourself. Don’t always think you can’t do it. Whenever the Almighty puts something in your heart, go for it! If you have unwavering faith in Him, you will have the strength to face whatever comes your way. Believe in yourself and believe that He has your back!"
1759,2020-04-28 11:00:21+00:00,muftimenk,"Never for a moment think that your possessions are the sum of your life. They are not! You’re not defined by your status. Remember, everything is a gift from the Almighty. He’s watching how you utilise ever single gift. So do what’s right!"
1760,2020-04-28 04:23:00+00:00,muftimenk,Some find it so hard to say no because they are scared of being judged. They're scared of what others will think of them once they change their attitude &amp; stop saying yes to everything. The truth is people will form an opinion of you no matter what you do! So decline politely.
1761,2020-04-27 21:26:09+00:00,muftimenk,"We all have many sides to us. We have one side we show to the world. Then there’s the side no one ever sees, that’s the most important one. Yes! Who are we really when no one is seeing? That’s the side the Almighty looks at. It sets our moral compass and defines our character."
1762,2020-04-27 14:53:18+00:00,muftimenk,Don't let this world dictate to you what beauty is. Your figure &amp; complexion or skin tone don’t mean anything if you have a bad heart. Beauty is not what people see when they look at you; beauty is what they discover when they find out what is inside of you.
1763,2020-04-27 11:16:32+00:00,muftimenk,Train yourself to think about your blessings instead of your hardship. Have faith that none of this will last so don’t live in never-ending defeat. Challenge yourself to stop talking about the problem &amp; start talking about the solution. Have a positive mindset &amp; you’re a winner!
1764,2020-04-27 04:51:39+00:00,muftimenk,"Don’t let bitterness and resentment take root in your heart. They’re poison which will harm your soul eventually. Let go of the hurt or hate that comes with it. If you’ve been wronged, turn to the Almighty and let Him heal you. You’ll feel whole again with a much lighter heart!"
1765,2020-04-26 21:25:11+00:00,muftimenk,"We often talk just so that we won’t have this void of silence; thinking that silence is something to be ashamed of; something to be avoided. But it’s not. There’s nothing wrong with silence. In fact, if you have nothing worthwhile to say, it’s best that you remain silent!"
1766,2020-04-26 10:49:48+00:00,muftimenk,"Take care of your spiritual growth. You can’t give from an empty vessel. Make a goal each day to draw yourself closer to the Almighty. Always have hope. Hope in His Mercy. Hope in His Paradise. Hope that He is waiting to forgive. Ask Him, plead with Him. Cry out to Him!"
1767,2020-04-26 03:39:43+00:00,muftimenk,Believe in yourself. Trust that the Almighty has equipped you with what you need to succeed. You have what it takes. You have a light within you that you can use to shine bright and elevate other people as well as reach personal success.⁣ Work hard and He will pave the way!
1768,2020-04-25 21:37:03+00:00,muftimenk,"Don't waste your good deeds by engaging in gossip, slander etc. You'll end up a bankrupt having to pay off all those you've wronged.  Stay away from ill-feelings, jealousy &amp; hatred this month. Your heart will be better prepared to stay away from such feelings beyond #Ramadan!"
1769,2020-04-25 09:05:59+00:00,muftimenk,"Let’s work on our hearts this #Ramadan. Soften it &amp; purify it. Renew our link with the Almighty &amp; celebrate revelation of the greatest message from our Lord. For a month that's bountiful with deeds, start repenting sincerely. Commit to change for the better &amp; discard bad habits!"
1770,2020-04-24 22:38:50+00:00,muftimenk,"This #Ramadan, make a firm commitment to use words to build people up. Stop using foul language, bad speech &amp; don’t curse &amp; swear. Words are powerful. They leave a lasting impact. So let nothing else but good come out of your mouth. The effects will resonate far and wide."
1771,2020-04-24 12:23:38+00:00,muftimenk,"Almighty. Let us enter this blessed month with a humble heart. Amid trying times, we beg you to open spiritual doorways for us and answer our prayers. Keep us steadfast, heal us and make us whole again. May we also use this time for renewal and to gain closeness to You. Aameen."
1772,2020-04-24 05:35:57+00:00,muftimenk,"Quit worrying especially over things you can’t control. If you want peace of mind, hand things over to the Almighty after you’ve done your best. You’ve played your part so now let Him take over. Remember, whatever you let into your mind has the potential to manifest in your life."
1773,2020-04-23 12:25:54+00:00,muftimenk,"As the blessed month descends on us, be aware of those who will try to cause discord among people. Stay away from both actions and words that may cause regret in this month of Mercy. Get involved in only that which is good and beneficial. Stay away from conflict and drama."
1774,2020-04-23 04:16:10+00:00,muftimenk,"Whatever you’re going through, you need to start healing. Because if you don’t, you’ll end up venting your frustrations on other people and that’s bad. Keep your heart light, always believing they that the Almighty wants the best for you and He will always facilitate a way out!"
1775,2020-04-22 20:58:00+00:00,muftimenk,Learn to get on with your life. Don’t worry about what other people are doing; it’s none of your business. Let people do what they have to do. You must set up your own boundaries &amp; respect other people’s markers as well when it comes to such things. It’s a much needed skill.
1776,2020-04-22 10:46:44+00:00,muftimenk,"There’s so much uncertainty in the world now that it’s easy to feel hopeless. Don’t waste another moment wishing things were different. Where you are right now is where the Almighty wants you to be. Trust Him. Believe in Him. Whether it’s a blessing or a lesson, thank Him!"
1777,2020-04-22 04:22:21+00:00,muftimenk,"Don’t keep harping on negative things and whatever’s wrong in your life. Remember, you’ve been in situations where you thought you’d never make it but you did. You’re more resilient than you think you are. You survived it! Trust the Almighty to see you through the journey."
1778,2020-04-21 19:26:00+00:00,muftimenk,"Learn to depend on the Almighty for everything. He wants to help you, heal you, empower you, comfort you; the list is endless. Make Him the source of everything that you need instead of depending on people who will often let you down. Have good thoughts of Him &amp; trust Him always!"
1779,2020-04-21 08:15:57+00:00,muftimenk,"Don’t despair if the world looks like an unfamiliar place right now. Keep pushing forward. Our faith keeps us going. Amidst the turmoil &amp; turbulence, we know the Almighty’s in full control. He’s promised that no trial sent our way is a waste. Learn from it. Become better people!"
1780,2020-04-20 09:50:03+00:00,muftimenk,"Do you get anxious waiting for something? Do you feel fear and excitement at the same time? At times, we just can’t help feeling that way. But bearing patience with a good attitude is not so common anymore, in a world where everything happens instantly. Learn to wait patiently!"
1781,2020-04-19 21:40:59+00:00,muftimenk,"In life, we all struggle with many issues but in particular, some struggle more with anger. Anger acts as a poison to the body, both physically &amp; spiritually. It can mess up your whole being. You need to protect your heart from it by constantly seeking the Almighty’s help."
1782,2020-04-19 12:17:35+00:00,muftimenk,Hope is the cornerstone of our faith. Always have hope in the Almighty’s Mercy. Don’t let anyone tell you otherwise. Holding on to hope is your greatest strength. Use it to anchor you in times of crisis. The situation could always be worse. But he who has hope has everything!
1783,2020-04-18 23:04:02+00:00,muftimenk,Be a good role model for your child; especially now as you’re spending more time at home in their presence. Instil the right habits from an early age. Our actions speak louder than our words. Children don’t judge you. They take note of what you do. So do what you want them to do!
1784,2020-04-18 15:11:08+00:00,muftimenk,"No one will know what you’re truly experiencing. Your situation and the depths of pain. No one can possibly know or understand except for the Almighty himself. He knows your pain. He is always there, reaching out to pull you out of the pit of despair. Reach out to Him!"
1785,2020-04-17 19:51:28+00:00,muftimenk,Trust the Almighty in all that you do. Don’t try to figure out everything on your own. You won’t be able to anyway. You’ll end up frustrated. Watch how your plans unfold and pay attention to the things He’s showing you. He will keep you on track.  Don’t assume  you know it all!
1786,2020-04-17 12:17:48+00:00,muftimenk,"My Lockdown Gift for YOU!

Download Motivational Moments I and II - eBooks.

FREE from my website - NEW LINK

https://t.co/tuFPLtUJYy

Please share with others.

#love #hope #reachingout #WeAreInThisTogether"
1787,2020-04-17 11:25:11+00:00,muftimenk,We are each on our own journey. Keep your eyes focused on the road ahead. Run your own race. Don’t get distracted by looking at what someone else is doing. And don’t worry about what anyone thinks. It’s irrelevant! You’re answerable to the Almighty. Get your priorities right!
1788,2020-04-17 00:48:50+00:00,muftimenk,"Almighty. It’s been a difficult period for all. You’ve seen how vulnerable we are, You’ve seen our weakness. But in all this, we lay our complete trust in You. Bring healing to those who are ill. Protect those who are most at risk. Comfort those who have lost a loved one."
1789,2020-04-16 14:53:03+00:00,muftimenk,Do you feel confused and lost? Do you feel unsure what to do next? Do you feel helpless? Do you feel broken and beaten? Do you feel like a failure? Almighty! I need you more than ever now. I can’t do it on my own. Remove the obstacles from my heart so I can get closer to You!
1790,2020-04-16 04:06:29+00:00,muftimenk,Anger &amp; jealousy are common human traits. But they are displeasing &amp; self-destructing if they get out of control. You’ll only be hurting yourself before others when you get angry or jealous. You’ll end up unhappy &amp; dissatisfied. Let go of such feelings. Learn to forgive &amp; heal!
1791,2020-04-15 20:47:09+00:00,muftimenk,"Be kind to people in word and deed. We tend to overlook this important trait. It’s also one of the means of removing worry, distress and anxiety. When you show kindness solely for the sake of the Almighty, He will bless you in ways you never imagined &amp; open doors for you!"
1792,2020-04-15 15:39:12+00:00,muftimenk,"The best way to respond to this pandemic is to maintain a sense of calm &amp; hope. It can be difficult with the influx of daily news that causes anxiety. But we must, for our own sanity. Listen to what the experts tell you, not those who fear monger. Above all, trust the Almighty."
1793,2020-04-15 08:14:53+00:00,muftimenk,"Differ by all means; differ strongly if need be. But never insult or belittle those who disagree with you. Learn to voice your opinion respectfully, in the most beautiful way. Listen attentively; even if we disagree, do so respectfully. We must show that we care for each other!"
1794,2020-04-14 22:02:03+00:00,muftimenk,Do you have the tendency to pick on the smallest thing that you think is amiss and make it look like the biggest mistake? Refrain from being so harsh. Only the Almighty knows what’s inside people’s hearts. Look at others with the eyes of mercy and He will do the same with you!
1795,2020-04-14 12:11:13+00:00,muftimenk,"Do you know those who love name dropping? Those who don’t care who you are or where you’re from. They just want to know who you know, what you do and how you can help them. Be careful of such superficial people. They won’t hesitate to use you to suit their whims &amp; fancies!"
1796,2020-04-13 23:05:10+00:00,muftimenk,"If you are fearful today for whatever reason, remember the Almighty’s promise that ease will come after hardship. His Word is filled with integrity. He will fulfil His Promise. We need to have firm faith. It’s easy to be distracted by the noise around. Learn to shut them out!"
1797,2020-04-13 13:00:06+00:00,muftimenk,"You can’t expect to change if you keep making excuses for anything that goes wrong with you. Take accountability for your actions &amp; take responsibility for your decisions. Don’t play the blame game. Try to learn from your mistakes, which in turn will help you be a better person."
1798,2020-04-12 16:02:46+00:00,muftimenk,"Check your “friends” list from time to time. If you have more of those who are only there when you’re smiling, it’s time to rethink the list! Keep those who are there for you when you face storms in life close to your heart. They’re the ones whose friendship you need to nurture"
1799,2020-04-11 23:12:57+00:00,muftimenk,"Quit worrying about your past. Things happen for a reason. The Almighty never wastes a moment of what you have experienced. What you went through in the past can be the catalyst for change that’s needed for tomorrow. Remember, if He is for you, nobody can be against you!"
1800,2020-04-11 08:55:16+00:00,muftimenk,"Gratitude is key to success in this world &amp; the Hereafter. A grateful heart is everything. Remember, the Almighty’s unaffected if you become ungrateful. We thank Him for our own benefit. It’s only through sincere thankfulness that we can achieve whatever He has laid out for us!"
1801,2020-04-10 22:48:22+00:00,muftimenk,Don’t burn bridges just because you think you’ve arrived at a desired level in life &amp; don’t look down on those doing poorly in life. The truth is life has a way of giving back to you what you dish out to others. What goes around comes around. So be wary when  dealing with others!
1802,2020-04-10 15:33:46+00:00,muftimenk,Be kind to everyone. Never think you're above others.The trouble with those who appear pious is that they think they’re on a higher level and scoff at everyone else who may seem less pious! It’s a terrible trait to have. Don’t be hard on people. Piety comes with gentleness.
1803,2020-04-09 22:35:01+00:00,muftimenk,"Almighty. We’re living in heartbreaking times as the global health crisis from the virus escalates. Grant ease to families who have lost loved ones, healthcare personnel risking their own lives. We know You are our ever-present help in distressing times. Let us keep hope alive!"
1804,2020-04-09 10:10:16+00:00,muftimenk,"Every part of the world is infected by the virus and indeed the aura of terror has spread far and wide. But amid all the doom and gloom, there’s indeed a sliver lining. Nature is slowly recovering from pollution, families are spending more time together. We will get through this!"
1805,2020-04-08 19:45:34+00:00,muftimenk,"Don’t waste time worrying. It robs you of your peace, clouds  your judgement &amp; keeps you busy doing nothing. Seek comfort from the Almighty.  Pour your heart out to Him. Let Him take over. You’ll feel a sense of relief knowing He will open doors you thought were closed forever."
1806,2020-04-07 23:28:46+00:00,muftimenk,"Don’t overthink. Don’t overreact. Now, more than ever, we need to learn how to handle our emotions and stop ourselves from stressing out. There’s so much going on around us that it’s easy to fly off the handle. Don’t. Control yourself. Seek your strength form the Almighty!"
1807,2020-04-07 10:22:33+00:00,muftimenk,"Prayer is not about you getting what you want from the Almighty as &amp; when you want it. It’s more than that. The act of connecting with Him, building your relationship with Him, how you ask Him - all these are key! Keep the communication going daily, not just when you’re in need!"
1808,2020-04-07 00:35:41+00:00,muftimenk,"During these stressful days, be selective when engaging others. Ask yourself, “Do I need to handle this right now?” If things don’t require immediate response, spend some time reflecting before answering. You’ll make wiser decisions when you’ve had  time to calm down &amp; reflect."
1809,2020-04-06 15:23:35+00:00,muftimenk,Keep your sense of inner peace. Use only kind words and don’t provoke others. Tensions are high right now as the world finds itself in the midst of a global pandemic. Normal ways of life are being challenged and it’s understandable that more people are feeling a little on-edge.
1810,2020-04-05 22:21:43+00:00,muftimenk,"Be careful when you’ve hurt someone deliberately. If you’re guilty, apologise as soon as possible. Don’t hesitate. You may not have time tomorrow. May the Almighty protect us from being the source of pain and tears in someone else's life! May He forgive our sins and shortcoming!"
1811,2020-04-05 12:59:19+00:00,muftimenk,"Why is it that at times, the immoral, unethical, impermissible way of doing things appeal to us? It’s because we’re human &amp; Satan tempts us with worldly distractions. If we remain conscious of the Almighty, He will provide for us in ways that we never expected. Remain steadfast!"
1812,2020-04-04 20:54:49+00:00,muftimenk,"If you feel like nothing seems to be going right, don’t despair. The Almighty didn’t promise us a straight route to Paradise. Expect twists &amp; turns. Bumpy rides. Disappointments. They will happen at some stage. It’s all according to His Plan. Bear patience &amp; you’ll get there!"
1813,2020-04-03 23:31:14+00:00,muftimenk,"Misinformation is bad news. Actually, in our current climate, misinformation is lethal. It can kill. So please be aware of what you’re spreading. If you cannot verify it, it’s best not to spread it. It’s better to err on the side of caution than to cause panic and pandemonium!"
1814,2020-04-03 09:02:33+00:00,muftimenk,Almighty. You’re our refuge and strength. We know that everything is in Your Sovereign control. We know that You will heal the world from this virus. Have mercy on us. May compassion and empathy be our touchstones when dealing with people during this difficult time. Aameen!
1815,2020-04-02 22:00:26+00:00,muftimenk,"Be careful when you’ve hurt someone deliberately. If you’re guilty, apologise as soon as possible. Don’t hesitate. You may not have time tomorrow. May the Almighty protect us from being the source of pain and tears in someone else's life! May He forgive our sins and shortcoming!"
