Date,User,Tweet,Like Count,Media,In Reply To User,Mentioned Users,Hashtags,Language,Outlinks,Reply Count,Retweet Count,URL,Quoted Tweet
2016-06-14 10:45:51+00:00,muftimenk,"Be wary of those who are good at making others look bad, tarnishing their reputation & spreading rumours. It's a disease. Pray for them.",2086,,,,,en,,30,2643,https://twitter.com/muftimenk/status/742669374289522688,
2016-06-13 00:19:09+00:00,muftimenk,"When we are frustrated or emotional, we seldom read what is being written. We prefer to jump to our own conclusions. Read very carefully.",2877,,,,,en,,21,3291,https://twitter.com/muftimenk/status/742149273106710528,
2016-06-03 19:45:44+00:00,muftimenk,"The best kind of hearts belong to those who don't have much, yet they share and spread the love with what little they have!",2630,,,,,en,,31,3386,https://twitter.com/muftimenk/status/738818974843035652,
2016-06-03 03:13:56+00:00,muftimenk,"Almighty. On this blessed Friday, purify our hearts from hypocrisy, our tongues from lying & let us do things for Your sake & not show off.",3102,,,,,en,,76,3311,https://twitter.com/muftimenk/status/738569379701460992,
2016-06-02 22:46:37+00:00,muftimenk,Don't spread tales about others just because you're jealous of them. Making up stories is a big sin. Fear the fact that the Almighty knows!,2934,,,,,en,,26,3891,https://twitter.com/muftimenk/status/738502104290099200,
2016-06-01 21:57:46+00:00,muftimenk,"Don't be fooled into thinking that ""small"" sins are okay. White lies and gossips  committed often can be our downfall. Don't make excuses.",2988,,,,,en,,38,3274,https://twitter.com/muftimenk/status/738127425486360576,
2016-06-01 09:08:14+00:00,muftimenk,Beware becoming a slave to materialism. You'll never have enough. You keep wanting more & can easily be controlled by those who are wealthy.,3192,,,,,en,,42,3673,https://twitter.com/muftimenk/status/737933767407460352,
2016-06-01 01:12:54+00:00,muftimenk,You can search the world for happiness but you won't find it until you start being content with what the Almighty has already given you.,3897,,,,,en,,43,4460,https://twitter.com/muftimenk/status/737814141872820224,
2016-05-31 09:56:25+00:00,muftimenk,One of the worst things someone can do is to treat others unfairly because of their skin colour or looks. Racism is ugly. Racism is wrong!,3007,,,,,en,,40,3245,https://twitter.com/muftimenk/status/737583501730422785,
2016-05-30 22:29:53+00:00,muftimenk,"If you're being belittled, ignored & ill-treated, take it in your stride. It's normal to retaliate but the one who trusts Him is the winner!",2640,,,,,en,,28,2515,https://twitter.com/muftimenk/status/737410731931512834,
2016-05-30 11:56:50+00:00,muftimenk,"When you're confused & frustrated because things aren't working out, don't curse & swear. Hang on. Be patient. He knows the right time!",4432,,,,,en,,49,5651,https://twitter.com/muftimenk/status/737251420764790784,
2016-05-29 06:39:11+00:00,muftimenk,"Satan's biggest weapon against us is to stir up our desires, create doubt & havoc in our minds that we're losing out in worldly pleasures!",2756,,,,,en,,45,3091,https://twitter.com/muftimenk/status/736809093558620160,
2016-05-28 21:24:55+00:00,muftimenk,"Stop asking why something ""bad"" happened. What you see as ""bad"" will mould you into the person that you are. The Almighty makes no mistakes!",3961,,,,,en,,44,4729,https://twitter.com/muftimenk/status/736669607164018688,
2016-05-28 04:30:41+00:00,muftimenk,"When the Almighty says ""No"", it's not to keep us from our goals. He's protecting us from the pain and misery. Trust His hidden blessings.",3384,,,,,en,,30,3847,https://twitter.com/muftimenk/status/736414366581547008,
2016-05-27 20:48:35+00:00,muftimenk,Don't look at what others have & feel that He has forgotten about you. He hasn't. Don't compete with others. You're blessed in your own way.,3159,,,,,en,,31,4045,https://twitter.com/muftimenk/status/736298076240027648,
2016-05-27 08:06:59+00:00,muftimenk,Never mind if what you give is small. It's not the amount but the helping attitude that counts. The Almighty never forgets the good you do!,2812,,,,,en,,36,3527,https://twitter.com/muftimenk/status/736106411432812548,
2016-05-26 22:17:58+00:00,muftimenk,Some love to defend their mistakes. Sorry isn't in their vocabulary. They won't budge. It takes courage & character to admit one's mistake.,2617,,,,,en,,27,3237,https://twitter.com/muftimenk/status/735958182523195392,
2016-05-26 06:36:53+00:00,muftimenk,"It's easy to criticize, condemn & complain. Many love doing this. But it takes a good soul to build others up, show kindness & compassion.",2974,,,,,en,,29,3907,https://twitter.com/muftimenk/status/735721348429795329,
2016-05-25 22:08:12+00:00,muftimenk,Shift your focus from money to nourishing your soul. That's how you become truly wealthy & abundantly blessed. The Almighty  will provide!,2784,,,,,en,,39,2778,https://twitter.com/muftimenk/status/735593337059692544,
2016-05-25 04:39:32+00:00,muftimenk,"Should you ever feel lost or question your role in life, get in touch with your Maker who formed you in the womb. You'll find the answer.",2963,,,,,en,,35,2760,https://twitter.com/muftimenk/status/735329430583824385,
2016-05-24 08:14:00+00:00,muftimenk,"When you have full trust in Him, it will break down barriers you never knew existed. So when your heart is hurting, pray. Let Him take over.",4344,,,,,en,,52,5156,https://twitter.com/muftimenk/status/735021014292271104,
2016-05-24 00:31:46+00:00,muftimenk,It's a sad truth. We are guilty. We don't appreciate our blessings until the Almighty takes them away from us. Wake up before it's too late.,3823,,,,,en,,25,4298,https://twitter.com/muftimenk/status/734904688466919424,
2016-05-23 14:17:28+00:00,muftimenk,It's easy to look at what a person was before & criticise him. Instead. look at the kind of person he has become today! Let go of the past.,2476,,,,,en,,23,2609,https://twitter.com/muftimenk/status/734750095833468928,
2016-05-23 07:06:43+00:00,muftimenk,"Don't complain about the pain, the stress & the anxiety you face. Whatever you're going through, He knows. He will reward you accordingly.",4562,,,,,en,,61,5316,https://twitter.com/muftimenk/status/734641696055627777,
2016-05-23 00:15:38+00:00,muftimenk,"The more knowledge you have, the more humble you should be. But sadly today, those who know little, think they know it all. Fear arrogance!",3357,,,,,en,,32,4641,https://twitter.com/muftimenk/status/734538241223852033,
2016-05-22 15:29:19+00:00,muftimenk,Remember that some of the closest people in your life aren’t always the one’s who love you most. You can't change them. Accept it & move on.,3325,,,,,en,,37,3997,https://twitter.com/muftimenk/status/734405790178643968,
2016-05-22 09:09:15+00:00,muftimenk,One of the sad things about social media is it makes us compare our lives with others. We don't appreciate our blessings. We just want more.,4285,,,,,en,,60,5892,https://twitter.com/muftimenk/status/734310141839970304,
2016-05-22 00:21:12+00:00,muftimenk,"When you truly turn to Him after a sin, with a heart full of fear & hope, He not only forgives but replaces your bad deeds with good ones!",3953,,,,,en,,53,4123,https://twitter.com/muftimenk/status/734177254222266368,
2016-05-21 13:21:57+00:00,muftimenk,"We postpone & delay worshiping Him. Many do. Our worldly chores take priority. Pause! He can take everything away, including us at any time!",2827,,,,,en,,44,2902,https://twitter.com/muftimenk/status/734011349064404992,
2016-05-20 23:58:53+00:00,muftimenk,"Each night before you sleep, make sure your last deed is good. Remember the Almighty & seek forgiveness for all you've done during the day.",3776,,,,,en,,43,3893,https://twitter.com/muftimenk/status/733809251865530368,
2016-05-20 07:59:10+00:00,muftimenk,It's good practice to help others & do favours for them. But never remind people of what you've done for them. That will incur His Wrath.,3044,,,,,en,,41,3249,https://twitter.com/muftimenk/status/733567729395884032,
2016-05-19 18:34:02+00:00,muftimenk,Some of the most bitter people are those who are jealous of others. Stop focusing on how great people's lives are. Concentrate on your own.,2530,,,,,en,,20,2869,https://twitter.com/muftimenk/status/733365109939142658,
2016-05-19 01:24:02+00:00,muftimenk,"Don't hold on to the scars of yesterday. Let them go. Embrace today with new hope, a thankful & happy heart. He has blessed us with so much.",3715,,,,,en,,36,5395,https://twitter.com/muftimenk/status/733105902438514688,
2016-05-18 08:51:54+00:00,muftimenk,"Be careful of your words & actions. Once you hurt others badly, it'll always be at the back of their minds, even if they're fine outwardly.",4054,,,,,en,,42,5474,https://twitter.com/muftimenk/status/732856223331168256,
2016-05-18 00:50:53+00:00,muftimenk,"Whenever you feel the journey's too hard, remember He makes things happen for a reason. Every trial has a purpose. That should comfort us!",4611,,,,,en,,34,6322,https://twitter.com/muftimenk/status/732735174291693569,
2016-05-17 09:41:23+00:00,muftimenk,We're not perfect & never will be. There's no need to put on a variety of masks to show off to the outside world. Hypocrisy is dangerous.,3091,,,,,en,,40,3851,https://twitter.com/muftimenk/status/732506288047919104,
2016-05-16 07:52:05+00:00,muftimenk,"Life's short. We know that. But when you lose someone you love, that hits home hardest. So always forgive others, don't hate & hold grudges.",3931,,,,,en,,37,4980,https://twitter.com/muftimenk/status/732116397359308805,
2016-05-15 22:57:13+00:00,muftimenk,Not everyone will see eye to eye with you. Some will never understand you. Don't let others dictate who you are. Stay true to yourself.,3095,,,,,en,,28,3886,https://twitter.com/muftimenk/status/731981790819303424,
2016-05-15 12:49:06+00:00,muftimenk,Pain is there for a reason. It'll soften your heart. It'll draw you closer to the Almighty. It'll let you see His Divine Wisdom. Embrace it.,3445,,,,,en,,47,3690,https://twitter.com/muftimenk/status/731828753672867840,
2016-05-15 04:25:35+00:00,muftimenk,We now live in a world where we worry over the number of likes we get on social media but we're not bothered if we tarnish someone's image!,2703,,,,,en,,33,2994,https://twitter.com/muftimenk/status/731702039969812481,
2016-05-14 13:04:45+00:00,muftimenk,Don't be superficial. Don't be fooled by good looks & intellect. Physical beauty is worthless if you have a disfigured soul. Look deeper!,3549,,,,,en,,33,4002,https://twitter.com/muftimenk/status/731470305449918464,
2016-05-13 20:21:30+00:00,muftimenk,"Some need to live their lives in the spotlight, shouting about whatever they do. Be among those who shine from within, away from the glare.",2378,,,,,en,,23,2483,https://twitter.com/muftimenk/status/731217827768745984,
2016-05-13 05:09:14+00:00,muftimenk,We often get frustrated when we don't get what we ask of Him. We feel rejected and silly thoughts go through our minds. It's Satan at work!,2976,,,,,en,,32,3527,https://twitter.com/muftimenk/status/730988250651721731,
2016-05-12 14:04:52+00:00,muftimenk,"When facing hardship, many will leave you. That's natural. But what hurts most is the silence & betrayal from those you thought would help!",3622,,,,,en,,51,4637,https://twitter.com/muftimenk/status/730760657050701824,
2016-05-12 03:22:48+00:00,muftimenk,"People will always throw stones in your path. Don't stoop to their level & retaliate. Instead, use it to pave a beautiful path to success!",2616,,,,,en,,29,3274,https://twitter.com/muftimenk/status/730599076648103936,
2016-05-11 18:07:48+00:00,muftimenk,"If you worry about what others think & say about you, stop! Start focusing on your main aim in life. Please Him & all will fall into place.",3400,,,,,en,,32,3847,https://twitter.com/muftimenk/status/730459407599976449,
2016-05-11 06:50:32+00:00,muftimenk,"Do you want a more meaningful life? Let go of grudges, negative talk & criticizing others. Focus on your affairs. Help others when needed.",2930,,,,,en,,19,3687,https://twitter.com/muftimenk/status/730288965757108224,
2016-05-10 21:59:01+00:00,muftimenk,"Whenever you're sad or feel down, remember nothing lasts. Pain is part of the whole process. Every struggle moves you forward. Keep going.",4821,,,,,en,,41,6457,https://twitter.com/muftimenk/status/730155207846469632,
2016-05-10 07:12:16+00:00,muftimenk,"Even when you feel bogged down by sins, don't give in to despair. The gates of repentance are wide open. The Almighty is always there!",2396,,,,,en,,19,2457,https://twitter.com/muftimenk/status/729932046525665281,
2016-05-09 21:25:51+00:00,muftimenk,It's human to feel helpless by the  turmoil in the world. Innocent lives lost. The best weapon you have is to supplicate for them. He hears.,2162,,,,,en,,17,2138,https://twitter.com/muftimenk/status/729784470384054272,
2016-05-09 04:35:59+00:00,muftimenk,Don't worry about what your neighbour or best friend has. Your blessings are yours. He has your name on it. None can take it away from you.,3773,,,,,en,,48,4121,https://twitter.com/muftimenk/status/729530331351625729,
2016-05-08 14:34:07+00:00,muftimenk,"Anger is like a fire that's lighted. If you control your anger, you'll put out the fire. If you let it rage on, you'll be consumed by it.",2912,,,,,en,,31,4026,https://twitter.com/muftimenk/status/729318468068225026,
2016-05-07 04:32:32+00:00,muftimenk,"When we suffer a loss, we become sad. We lose hope. We forget that He rewards us for the patience & endurance, way beyond what we've lost.",3195,,,,,en,,29,3920,https://twitter.com/muftimenk/status/728804686048923648,
2016-05-06 22:33:56+00:00,muftimenk,Almighty. I stay awake at night to tell You my woes & hopes. You're All Knowing. I cry my heart out to You. You're the only One who listens.,2950,,,,,en,,32,2401,https://twitter.com/muftimenk/status/728714443845177344,
2016-05-06 03:15:02+00:00,muftimenk,"Some are obsessed with getting rich, forgetting to thank the Almighty for what they have. Be content. You'll be among the richest of people.",3451,,,,,en,,21,3787,https://twitter.com/muftimenk/status/728422794980024322,
2016-05-05 21:14:09+00:00,muftimenk,"If you're going through hard time now, you need Him more than ever. Don't expect people to fix things for you. Ask Him for ease & guidance.",4332,,,,,en,,32,5222,https://twitter.com/muftimenk/status/728331975166201856,
2016-05-04 20:29:11+00:00,muftimenk,The truth is we live in a world so starved of privacy. Everyone wants to know everything about you. Remember a private life's a happy life.,3866,,,,,en,,37,4644,https://twitter.com/muftimenk/status/727958270212739072,
2016-05-04 08:20:57+00:00,muftimenk,"Sadly, young, unsuspecting people are being roped in to post nasty & off-topic comments. Report or block such accounts if you see them. 3/3",992,,,,,en,,28,916,https://twitter.com/muftimenk/status/727775006302846976,
2016-05-04 08:20:21+00:00,muftimenk,"They hide behind the cloak of anonymity, their comments causing controversy & chaos. Many do it to attack a person's good reputation. 2/3",643,,,,,en,,7,768,https://twitter.com/muftimenk/status/727774856113180672,
2016-05-04 08:19:52+00:00,muftimenk,More people are setting up fake  accounts on social media platforms spreading hate & falsely accusing others of nasty wrongdoing. 1/3,1049,,,,,en,,9,1110,https://twitter.com/muftimenk/status/727774734671335424,
2016-05-03 15:02:46+00:00,muftimenk,"We often say, ""I'm  blessed"", when we have material things. But if we were to count real blessings from the Almighty, we'd fail miserably.",3282,,,,,en,,28,3391,https://twitter.com/muftimenk/status/727513739793145857,
2016-05-02 09:14:30+00:00,muftimenk,"Don't waste your time arguing. Especially with those who are arrogant.  No matter what you say or do, they simply won't accept the truth.",4731,,,,,en,,74,6589,https://twitter.com/muftimenk/status/727063707155611648,
2016-05-01 03:43:04+00:00,muftimenk,Almighty. Grant ease to the people of Syria & protect the innocent from the carnage there. We pray You end the oppression & nightmare. Ameen,3473,,,,,en,,173,3149,https://twitter.com/muftimenk/status/726617912795140097,
2016-04-30 21:23:18+00:00,muftimenk,"Tough times are blessings in disguise. No matter how much it hurts, keep going. There'll be hard lessons, learn from them & emerge stronger.",3656,,,,,en,,40,4880,https://twitter.com/muftimenk/status/726522338884390913,
2016-04-29 22:25:32+00:00,muftimenk,Do you feel sad when your plans fail? A believer embraces it with a calm heart because he knows the Almighty has in store even better plans.,3917,,,,,en,,34,4746,https://twitter.com/muftimenk/status/726175613770436608,
2016-04-29 13:18:58+00:00,muftimenk,"Quick to condemn & slow to praise. That's the sad state we are in today. Instead of pointing a finger, focus instead on improving ourselves.",2424,,,,,en,,19,2980,https://twitter.com/muftimenk/status/726038064016031744,
2016-04-28 21:56:59+00:00,muftimenk,"Value those who know your weakness but highlight your strength, know your fears but keep your faith in check. Treasure such positive souls.",3227,,,,,en,,35,3998,https://twitter.com/muftimenk/status/725806038319009793,
2016-04-28 08:03:56+00:00,muftimenk,"If you are irritated by someone's success or popularity, it's time to check your heart. Start purifying it. Don't let the feeling fester!",3408,,,,,en,,27,3801,https://twitter.com/muftimenk/status/725596395655319552,
2016-04-27 13:36:22+00:00,muftimenk,Assume the best in others. Give people the benefit of the doubt. You'll be rewarded with healthier mental state & fewer conflicts in life!,2801,,,,,en,,26,3073,https://twitter.com/muftimenk/status/725317669566685184,
2016-04-27 05:42:12+00:00,muftimenk,"Some of us can't resist making fun of physical features of others. ""He's fat, she's ugly!"" The Almighty created us all in the best form!",2763,,,,,en,,44,3342,https://twitter.com/muftimenk/status/725198339051012096,
2016-04-26 13:12:26+00:00,muftimenk,"To you, it might be loose change. But to someone else, it's a day's wages. Never underestimate the smallest act of kindness. Go on. Do it.",2387,,,,,en,,25,2715,https://twitter.com/muftimenk/status/724949258596704258,
2016-04-26 05:44:32+00:00,muftimenk,Don't let this world & its materialism get to your head. You'll become conceited. Remember the Almighty is the ultimate power. Stay humble.,2733,,,,,en,,39,3090,https://twitter.com/muftimenk/status/724836539134566400,
2016-04-25 19:58:29+00:00,muftimenk,"If you've been traveling in a dark tunnel for a while & your heart's sincere about seeking light, look past your emotional agony. Ask Him.",2312,,,,,en,,20,2188,https://twitter.com/muftimenk/status/724689054424535040,
2016-04-25 06:05:48+00:00,muftimenk,Look beyond what you see on social media. The real life is the 90% that you don't see. Avoid bringing others down based on what's posted!,2108,,,,,en,,24,2544,https://twitter.com/muftimenk/status/724479503284736000,
2016-04-24 23:53:56+00:00,muftimenk,"No matter how bad things are, nothing lasts. So be strong & don't give up, confront problems when you want to run away! It'll all be fine.",3961,,,,,en,,50,5363,https://twitter.com/muftimenk/status/724385919722225664,
2016-04-24 16:22:54+00:00,muftimenk,Don't curse time. The Almighty's the Owner of time. We all have 24 hours. But some get more out of each day than others. It's His Blessing.,2604,,,,,en,,23,2828,https://twitter.com/muftimenk/status/724272412435447812,
2016-04-24 01:47:59+00:00,muftimenk,"Your heart has answers you can't find elsewhere. If you're connected to the Almighty, He'll send peace; or else, anxiety & doubt will rule.",2101,,,,,en,,17,2462,https://twitter.com/muftimenk/status/724052233965309952,
2016-04-23 08:06:42+00:00,muftimenk,Spend more time daily reflecting on what the Almighty's blessed you with rather than worrying over what's missing in your life! Be grateful.,3426,,,,,en,,47,3823,https://twitter.com/muftimenk/status/723785152908783616,
2016-04-22 16:51:19+00:00,muftimenk,"Before you engage in gossip, spreading it like wildfire, pause & reflect. If you were the victim, how would you feel? Keep the tongue clean.",3252,,,,,en,,28,3908,https://twitter.com/muftimenk/status/723554788055474176,
2016-04-22 06:51:11+00:00,muftimenk,"Almighty. On this blessed Friday, help us change our ways to get closer to You. Help us stay clear of sin & change for the better! Aameen.",3170,,,,,en,,123,2892,https://twitter.com/muftimenk/status/723403762182676480,
2016-04-21 10:34:10+00:00,muftimenk,You can be dark or fair-skinned. It has nothing to do with your spirituality. Nothing at all! Everyone deserves to be treated with respect!,2253,,,,,en,,38,2445,https://twitter.com/muftimenk/status/723097487976861696,
2016-04-20 22:49:07+00:00,muftimenk,"The next time you feel like judging someone, ask yourself, ""Do you know what's in his heart?"" The truth is you'll never know. Only He does.",3464,,,,,en,,21,5214,https://twitter.com/muftimenk/status/722920058549354496,
2016-04-20 11:12:52+00:00,muftimenk,"If you feel stuck in the depths of guilt, you're not alone. But the smartest people don't stay stuck, they get on the path of repentance!",2170,,,,,en,,18,2388,https://twitter.com/muftimenk/status/722744840845398016,
2016-04-19 22:15:35+00:00,muftimenk,"Your list of achievements may span from A - Z, but in the end, it's just you, your deeds & the Almighty. May He grant us all good endings.",2378,,,,,en,,76,2491,https://twitter.com/muftimenk/status/722549228858425344,
2016-04-19 12:03:57+00:00,muftimenk,Almighty. Give strength to those dealing with horrible discrimination and are still standing strong. May He guide us & keep our hearts firm.,2887,,,,,en,,73,3029,https://twitter.com/muftimenk/status/722395309377265664,
2016-04-18 14:08:21+00:00,muftimenk,Be wary of getting too attached to people & things. They will eventually take you away from the Almighty. Recognise it before it's too late.,3250,,,,,en,,35,3493,https://twitter.com/muftimenk/status/722064225875685377,
2016-04-18 03:13:38+00:00,muftimenk,"A believer sees blessings in all things. In trials, his faith isn't shaken. He's thankful the test wasn't far worse. He knows the rewards.",2934,,,,,en,,35,2997,https://twitter.com/muftimenk/status/721899462055096321,
2016-04-17 04:05:54+00:00,muftimenk,"Be wary of Satan; always playing with your emotions & makes you feel sad & worthles, like no one cares. But the Almighty cares & loves you.",4102,,,,,en,,31,4878,https://twitter.com/muftimenk/status/721550228529262592,
2016-04-16 08:44:46+00:00,muftimenk,Admit it. At times we get so overwhelmed by the happenings in our lives. We forget the Almighty is the greatest Planner & Provider always!,3010,,,,,en,,29,3023,https://twitter.com/muftimenk/status/721258019435253765,
2016-04-15 15:14:21+00:00,muftimenk,"When something bad happens, ask yourself, ""What am I supposed to learn from it?"" Find the lesson, understand it. Look to Him for strength.",3837,,,,,en,,38,5596,https://twitter.com/muftimenk/status/720993672343502849,
2016-04-15 06:25:50+00:00,muftimenk,"Always remind yourself He's watching. Nothing escapes Him, no matter how small the act. Look beyond the struggle & the pain. Be patient!",2524,,,,,en,,15,2880,https://twitter.com/muftimenk/status/720860666014224384,
2016-04-14 19:00:39+00:00,muftimenk,"The Almighty never rejects anyone. So long as you're sincere,  no matter what you've done. Ask Him. Make amends. Feel your heart lighten!",2748,,,,,en,,31,3259,https://twitter.com/muftimenk/status/720688233319899138,
2016-04-14 12:08:17+00:00,muftimenk,"Almighty. Grant us a way out of our difficulties, save us from the situation we're in, sooner rather than later. We pray for Your Mercy.",2632,,,,,en,,82,2941,https://twitter.com/muftimenk/status/720584459406458880,
2016-04-13 22:48:37+00:00,muftimenk,"No matter how good you are, people will let you down. They'll break promises. Learn to expect less of others. Only He won't let you down.",3992,,,,,en,,31,5710,https://twitter.com/muftimenk/status/720383217786822656,
2016-04-13 14:48:09+00:00,muftimenk,"Why are we so impatient? Just because we didn't get what we asked for, we lose hope & get depressed. Aren't good things worth all the wait?",4137,,,,,en,,56,5628,https://twitter.com/muftimenk/status/720262301513883648,
2016-04-13 00:47:54+00:00,muftimenk,We have no right to judge others for the choices they make when we don't know their reasons for doing so. Leave the judging to Him alone!,3082,,,,,en,,38,4273,https://twitter.com/muftimenk/status/720050848773054464,
2016-04-12 11:43:08+00:00,muftimenk,The truth is we're too busy enjoying the bounties of the Almighty that we have no time to give thanks. Do it before He takes it all away.,2729,,,,,en,,40,3049,https://twitter.com/muftimenk/status/719853355133222912,
2016-04-12 02:07:33+00:00,muftimenk,"The Almighty speaks to us in many ways daily. If we can't hear or choose not to hear Him, something is amiss with our conscience! Take heed!",2135,,,,,en,,19,2314,https://twitter.com/muftimenk/status/719708504064466944,
2016-04-11 09:24:56+00:00,muftimenk,"We're all flawed. We all make mistakes daily. Yet His Mercy remains. So no matter how hard you stumble & fall, get up. Get back on track.",3246,,,,,en,,36,4570,https://twitter.com/muftimenk/status/719456187817803776,
2016-04-10 23:25:01+00:00,muftimenk,"Do you feel frustrated with the way things are going in your life? That's your faith being tested. Focus on the outcome, not the obstacles.",3924,,,,,en,,38,5263,https://twitter.com/muftimenk/status/719305214155689984,
2016-04-10 10:45:01+00:00,muftimenk,"No matter what your problems are, don't lose hope. Identify things you can't control. Leave that to Him. Life is but a mix of happy & sad.",3707,,,,,en,,51,5209,https://twitter.com/muftimenk/status/719113951854903296,
2016-04-09 21:03:36+00:00,muftimenk,"Don't wait for a wake-up call, like a health problem to get close to the Almighty. Do it now & not till a life-changing event happens.",3053,,,,,en,,27,3382,https://twitter.com/muftimenk/status/718907236299468801,
2016-04-09 10:06:22+00:00,muftimenk,"When something hurts you or causes a lot of anguish, be wary not to get lost in the pain. Rise above it; understand the message He's sending",3158,,,,,en,,30,4012,https://twitter.com/muftimenk/status/718741836718862337,
2016-04-08 18:18:31+00:00,muftimenk,"No matter how angry, never use harsh words on others; for those could be the last words you'll ever say to them. Choose to be kind always.",4864,,,,,en,,55,7018,https://twitter.com/muftimenk/status/718503303324311562,
2016-04-08 00:32:12+00:00,muftimenk,"There's no point clothing yourself with the best designer wear until you've cleansed your heart from lavish desires, greed & discontentment.",2917,,,,,en,,33,3272,https://twitter.com/muftimenk/status/718234956720390144,
2016-04-07 14:54:52+00:00,muftimenk,"At times, you need to distance yourself from the noise others are making to hear what the Almighty is saying to you. Silence speaks volumes.",3337,,,,,en,,35,4082,https://twitter.com/muftimenk/status/718089665300078594,
2016-04-07 01:42:09+00:00,muftimenk,"Almighty. You've given us much in life. We're grateful. Watch over us & keep us safe, free from harm always. Bless us through life's trials.",3209,,,,,en,,90,3544,https://twitter.com/muftimenk/status/717890173690843136,
2016-04-06 07:47:59+00:00,muftimenk,"Don't be sad. When you begin to understand the Will of the Almighty, you'll feel a sense of calm, no matter what. You'll thank Him instead.",3738,,,,,en,,30,4691,https://twitter.com/muftimenk/status/717619851288772608,
2016-04-05 16:30:41+00:00,muftimenk,Some act like they don't know you & are only friendly when they need help. So be it. Help if you can. He sends different people to test us!,2802,,,,,en,,32,3699,https://twitter.com/muftimenk/status/717389004547563520,
2016-04-05 09:58:23+00:00,muftimenk,Be wary of people who stab you in the back repeatedly & then behave like they're the ones who have been wronged. It's best to avoid them.,2913,,,,,en,,34,3516,https://twitter.com/muftimenk/status/717290278785261569,
2016-04-04 17:30:24+00:00,muftimenk,Some people will go all out to steal your peace & provoke a reaction from you. They'll do what it takes to get your attention. Don't react.,2826,,,,,en,,42,3399,https://twitter.com/muftimenk/status/717041644940472325,
2016-04-04 11:44:11+00:00,muftimenk,"When giving advice, do so kindly. Do it sincerely with patience. Don't do it to show that you are more intelligent or better than others.",3815,,,,,en,,33,4907,https://twitter.com/muftimenk/status/716954516843790336,
2016-04-03 12:26:01+00:00,muftimenk,Nobody knows the real you but the One who made you. When you lost hope & thought you were going to snap; He picked you up & always will!,3534,,,,,en,,37,4535,https://twitter.com/muftimenk/status/716602655406219265,
2016-04-02 19:53:52+00:00,muftimenk,"When someone does well & succeeds, be happy for him. Don't try to bring him down. When you're able to do that, it shows a pure heart.",3739,,,,,en,,30,4340,https://twitter.com/muftimenk/status/716352970951032832,
2016-04-02 07:55:04+00:00,muftimenk,"Don't worry. Even when others don't remember your kindness, the Almighty does. He knows it all, when done sincerely. Keep doing it for Him.",4202,,,,,en,,31,5134,https://twitter.com/muftimenk/status/716172080467849216,
2016-04-01 19:57:46+00:00,muftimenk,"The ones with fake smiles exist. They smile to your face & when you leave, they start backbiting & criticising you. May He protect us all.",2876,,,,,en,,67,3274,https://twitter.com/muftimenk/status/715991566737866752,
2016-04-01 11:21:55+00:00,muftimenk,"When something goes wrong, don't go looking at the things that are not right in your life. Focus on those that are going well. Be grateful.",3211,,,,,en,,17,4306,https://twitter.com/muftimenk/status/715861749031829504,
2016-03-31 21:27:41+00:00,muftimenk,"If your love for this world is so deep-rooted, remember you can't take it with you. It's wiser to start preparing for the next life now!",2488,,,,,en,,28,2529,https://twitter.com/muftimenk/status/715651805284184064,
2016-03-31 06:15:23+00:00,muftimenk,"When you've finally found the true meaning of this life and your heart's in the right place, you'll be happy keeping a low profile. Blessed.",3977,,,,,en,,49,4286,https://twitter.com/muftimenk/status/715422218797391872,
2016-03-30 22:04:20+00:00,muftimenk,Beware of complacency. Never think you're better off spiritually  than the one who's struggling to keep the faith. May He keep us steadfast.,2414,,,,,en,,34,2465,https://twitter.com/muftimenk/status/715298642433806336,
2016-03-30 13:23:12+00:00,muftimenk,Not everything can be the way you want it to be. Learn to be patient. Appreciate everything that you have and always thank the Almighty.,3624,,,,,en,,49,5399,https://twitter.com/muftimenk/status/715167493590007808,
2016-03-30 08:17:10+00:00,muftimenk,"""If you haven't lived with someone, had dealings with them or traveled with them, then you cannot claim to know them well.""",2308,,,,,en,,28,3108,https://twitter.com/muftimenk/status/715090480694996993,
2016-03-30 01:54:02+00:00,muftimenk,"You've heard this countless times. Let go of the past. Yes, you must. Trust that when you reach your final point, only good awaits you!",2429,,,,,en,,20,2892,https://twitter.com/muftimenk/status/714994060134625280,
2016-03-29 16:22:55+00:00,muftimenk,"Somewhere, somewhat, somehow, we've lost the plot in this life. We've forgotten why we're here. We need to refocus before it's too late.",2903,,,,,en,,41,3700,https://twitter.com/muftimenk/status/714850333084639232,
2016-03-29 02:34:39+00:00,muftimenk,"When people do bad things to you, don't let that make you unkind. Never wrong others just because you were wronged. Instead, learn from it.",3918,,,,,en,,48,5553,https://twitter.com/muftimenk/status/714641895582904320,
2016-03-28 17:00:30+00:00,muftimenk,"Almighty. I can't turn back the clock or undo what I've done. But knowing You're watching over me, gives me renewed Hope. Have Mercy on me.",3451,,,,,en,,76,4029,https://twitter.com/muftimenk/status/714497405798907905,
2016-03-28 10:22:36+00:00,muftimenk,Beware the ones who won't hesitate to insult you behind your back & pretend like they're your friend when they meet you. Keep your distance!,2625,,,,,en,,36,3329,https://twitter.com/muftimenk/status/714397270922240001,
