,Date,User,Tweet
2921,2019-01-07 22:28:50+00:00,muftimenk,Many are prone to overthinking. They carry on running conversations inside their heads all day. Thoughts about one situation overlap thoughts about another &amp; they return to them over &amp; over again. Stop feeding your mind negative thoughts &amp; self doubt. It’s the act of Satan.
2922,2019-01-07 09:35:28+00:00,muftimenk,"Social media trolls take it upon themselves to make negative, derogatory &amp; even abusive comments about everything you say or do. They are acknowledging the impact you have on others &amp; are jealous of the good you do. Ignore them &amp; their agenda. Smile &amp; carry on your good work!"
2923,2019-01-06 18:48:35+00:00,muftimenk,"Always remember, with the Almighty, nothing is impossible. Change your mindset and start becoming optimistic and confident when you ask Him for whatever you want. Stop being pessimistic and think of the worst. Don’t pay lip service and say you trust Him. Put it into practice."
2924,2019-01-06 04:46:19+00:00,muftimenk,"If you’re constantly on edge, tense and irritable, always complaining about the slightest thing, low on tolerance and upset with people around you, be wary. These are signs of weak faith. Learn to cultivate more patience and tolerance in your life."
2925,2019-01-05 20:39:08+00:00,muftimenk,"When we feel rejected, misunderstood  and let down by people, it’s the Almighty teaching us a valuable lesson. Remember the wisdom in all that. When you depend on others, expect to be let down. That’s the nature of humans. We should really be depending on Him for everything!"
2926,2019-01-05 09:53:09+00:00,muftimenk,"Don't judge others just because you've heard what they've done. Always give people a chance to prove themselves. It’s the least you can do and not have preconceived ideas planted in your mind. Remember, the Almighty can move hearts. He guides whom He wills anytime!"
2927,2019-01-05 04:22:58+00:00,muftimenk,So your friend got something you've been asking the Almighty for a long while. There's no need to be jealous. That's one of the biggest tests of faith. What is yours will get to you sooner or later. Don’t let grudge and hatred build in your heart over material possessions!
2928,2019-01-04 16:41:43+00:00,muftimenk,"Failure is something we’ve all experienced. Just because you occasionally fall to the ground does not mean you are defeated. But if you stay down &amp; don’t get back up, life will keep pushing you to the ground. Your setbacks are a test from the Almighty. Pick yourself up. Move on!"
2929,2019-01-04 08:56:26+00:00,muftimenk,"Almighty On this blessed day, grant us the strength to purify our hearts from spiritual sins like greed, malice, envy, arrogance, hatred and the likes. Help us to repent sincerely each time we sin. Draw us closer to You and keep our hearts light and beautiful! Aameen."
2930,2019-01-03 23:17:52+00:00,muftimenk,"When life gets hard it’s easy to think of the worst &amp; stop dreaming of good things because it feels like they are unachievable. You’ll get days when you want to quit. But firm faith &amp; the belief that after hardship, there’ll be ease, should see you through your journey!"
2931,2019-01-03 20:31:53+00:00,muftimenk,"He is never angry or fed up of your supplication or call upon Him. The tweet is about never giving up on supplication. Don't think that the Almighty gets angry at your call so he won't hear you. However, we firmly believe in the qualities of anger and happiness of the Almighty."
2932,2019-01-03 17:27:22+00:00,muftimenk,"Instead of comparing yourself to others, compare your own progress in life. How you were before to how you are today; your former self to your present self. If you have made progress and you’re doing your best to stay on the straight path, you’re on the right track! Keep going."
2933,2019-01-03 02:25:00+00:00,muftimenk,"Doing the right thing when it’s difficult is not an easy task. It requires firm faith &amp; strong conviction. But you will reap benefits, blessings &amp; rewards from the Almighty; not just in this life, but the Hereafter as well. So when the going gets tough, strive even harder!"
2934,2019-01-02 15:56:29+00:00,muftimenk,"Every pain, every stress, every hardship that you’re going through won’t matter one day. That one day when everything stops and all that matters is how you’ve lived your life. So don’t wait till you’re older to get close to the Almighty. Nobody is promised tomorrow. Start now!"
2935,2019-01-02 09:03:35+00:00,muftimenk,"When you wake each day, be sure to thank the Almighty. Thank Him for giving you another go at life. You’d have nothing without Him. The air you breathe, the heart that beats, the blood flowing through your veins are all gifts from Him. Learn to shut negativity out. Be grateful!"
2936,2019-01-01 19:52:34+00:00,muftimenk,"If you want change, it’s best to do it in small steps. Giant leaps may not last. Remember, nothing is easy. No quick fix solutions. Work at it &amp; seek help from the Almighty.  Ask Him to guide you. Rely on Him because if there’s anyone who can help you, it's the One who made you"
2937,2019-01-01 09:06:45+00:00,muftimenk,It’s easy to think the worst of something. In fact. it comes naturally to many. To think the best requires faith. Especially when things look bleak. That’s the Almighty testing you to see how you’ll respond. Do you crumble &amp; throw in the towel or do you press on and trust Him?
2938,2019-01-01 00:34:19+00:00,muftimenk,"In this age where people are conditioned to look ‘perfect’, have the courage to be yourself; to be real and not fake things about yourself just to fit into an image. Be authentic, be sincere and the Almighty will open doors for you which you never imagined before."
2939,2018-12-31 08:56:37+00:00,muftimenk,Don’t dislike people just because you’ve heard something bad about them. Always give them the benefit of the doubt. Would you like others to do that to you? Surely you don’t want to be condemned by those you’ve not even met? Be fair. The Almighty loves those who are fair-minded
2940,2018-12-31 01:21:34+00:00,muftimenk,"When you supplicate to the Almighty, never for a moment think that He might be tired of listening to you. He loves it when you ask Him. He is never angry or fed up. He knows how much you need Him. He is ever ready to listen. Nothing is impossible for Him. So keep asking."
2941,2018-12-30 16:19:10+00:00,muftimenk,"When we do good things, most of the time, we’re hoping to get some recognition and appreciation from others. But if we purify our intention and do something solely for the sake of the Almighty, the rewards are beyond our imagination. No matter how small the deed, He knows!"
2942,2018-12-30 00:01:01+00:00,muftimenk,Think good thoughts. Be good &amp; do good. But this may be too difficult for many today who have a holier-than-thou  mentality &amp; are constantly judging others. Don’t forget that the person you looked down on may be in Paradise before you if the Almighty wills.
2943,2018-12-29 09:50:57+00:00,muftimenk,The Almighty’s attention to detail is like no other! He is perfection. So why should you worry when you have a Master Planner for your life? He’s bestowed you with so much goodness. Do your part and your Provider will give you what it takes to build a good life!
2944,2018-12-28 21:53:44+00:00,muftimenk,"Keep praying for patience &amp; contentment. We live in such a materialistic world that it can be hard to resist stuff you see around you. Don’t be tempted to have the latest in everything; fashion, electronic gadgets, computers &amp; cars. Spend that money on a good cause instead!"
2945,2018-12-28 13:32:12+00:00,muftimenk,"Feed your faith constantly by remembering the Almighty. Focus on the good He has bestowed on you and be ever grateful. When you live a life of gratitude, you see things which a negative mind can’t. Thank Him for everything and He will grant you more!"
2946,2018-12-28 10:09:45+00:00,muftimenk,"I understand the context of these peaceful words but I can't imagine what would happen if someone of another faith repeated them. At times, we need to be reminded how to word things in a better way; for example: ...grows with the sacrifice of men &amp; women who give their lives... https://t.co/vjsL0lr95V"
2947,2018-12-28 07:43:00+00:00,muftimenk,"Almighty. On this blessed day, grant ease to those who are stressed out by the demands of this world as life is always throwing up new challenges and difficulties. Relieve them from the weight of their worries and stress. Let peace dwell in their hearts and minds. Aameen."
2948,2018-12-27 21:42:30+00:00,muftimenk,"Accept the fact that people will come &amp; go in your life. The Almighty will send those you’d never thought you’d meet. He’ll take away people you never thought you’d lose. It’s all part of His Plan &amp; the lessons He wants you to learn. Remember, what’s meant for you will be yours"
2949,2018-12-27 14:12:57+00:00,muftimenk,"As you go about spreading  goodness &amp; lending a hand to others, remember that you’re just as important as other people. Learn to say ""no"" when your obligations &amp; responsibilities get too much. Don’t spread yourself so thin that you’ll end up no good for yourself or anyone else!"
2950,2018-12-27 05:28:17+00:00,muftimenk,"Thank the Almighty for closed doors in our lives. They are just as valuable as open doors. They teach us and guide us what’s not meant for us. As a result, we become stronger. Don’t think that He’s withholding things from us. It’s always done with His perfect wisdom."
2951,2018-12-26 18:01:12+00:00,muftimenk,"Always remind yourself that this life is short. It’s like a visa given to you for a temporary stay. So keep the Hereafter in mind &amp; learn to do things which will add value to your life. Choose virtuous, righteous people as friends; those who will keep you on the straight path!"
2952,2018-12-26 09:33:41+00:00,muftimenk,"Learn to take things in your stride. Ups &amp; downs happen to everyone. Remember, we'll all experience pain, hardship, heartache, disappointment, betrayal, loss, fear, loneliness, grief &amp; suffering. It’s your ability to react to them correctly that will determine your life story."
2953,2018-12-25 22:53:28+00:00,muftimenk,"Patience is a quality of the heart. The more patient you are, the better person you become. An effective way to strengthen our patience is through the link with our Creator. Don't lose that link. Exercise patience for His sake and He won’t let you down in your darkest moments."
2954,2018-12-25 15:41:40+00:00,muftimenk,"Learn not to get upset when people say bad things about you. Don’t waste your energy with negative emotions. They will only drain you. Remember, people won’t bother about those who are’nt making an impact in life! Continue doing what you do best &amp; let others say what they will!"
2955,2018-12-25 09:02:39+00:00,muftimenk,"Whether you’re celebrating #Christmas or not, whether you're on holiday or not,  be respectful &amp; learn to coexist peacefully. Learn to accept difference of opinion. Imposing your opinion on others won't heal the ailing globe. Hate less &amp; love more. #HappyHolidays #BuildingBridges"
2956,2018-12-24 21:02:55+00:00,muftimenk,Being too attached to this world will wear out your soul. A person who tries to please people &amp; gain their admiration or approval will exhaust himself. It’s a tremendous waste of time as such commendations are worthless in the end. Seek the pleasure of the Almighty instead!
2957,2018-12-24 07:26:16+00:00,muftimenk,"When you become excessively dependent on someone, the Almighty will either remove or detach you from that person just to show you where your strength lies. Yes, we all need people in our lives but never as much as we need the Almighty! He’s the only One who won’t disappoint!"
2958,2018-12-23 17:55:15+00:00,muftimenk,"Don’t feel proud when you’ve done a good deed. It happened because the Almighty allowed it &amp; guided you to it. Don’t brag about it and waste all the good you’ve earned. Remember, if it weren’t for Him, none of it would have happened."
2959,2018-12-23 11:13:57+00:00,muftimenk,"Having visited #Indonesia recently &amp; met its kind hearted, soft natured people, my heart really goes out to them. The volcanic eruption &amp; tsunami that have just struck them is the latest in a series of natural disasters. Almighty. Forgive us all &amp; save them from further calamity."
2960,2018-12-23 04:13:24+00:00,muftimenk,"You may think whatever you’re going through makes no sense. Remember, you may not be able to comprehend it but the Almighty can. So pour your heart out to Him. Bit by bit, things will become clearer &amp; your vision is not clouded anymore. He hears, He sees, He knows everything!"
2961,2018-12-22 16:22:48+00:00,muftimenk,Don’t keep grudges &amp; bad feelings in your heart. It will upset you &amp; weigh you down. It won’t change anything &amp; you’ll end up feeling miserable. Let it all go. Keep your heart light. Let Him take care of it. Your health will improve &amp; your faith in the Almighty will strengthen!
2962,2018-12-22 08:08:25+00:00,muftimenk,"At times, the Almighty puts you in tough, complex situations and the path isn’t always the easiest. If you understand His Plan, you won’t be fretting about it. Remember, He doesn’t always lead us the easiest way, but in the way that will strengthen and grow us."
2963,2018-12-21 19:25:19+00:00,muftimenk,"You may feel like your world is crumbling. It gets worse each day. When it’s been so long &amp; your #patience is wearing thin, it’s easy to get discouraged and accept that it’s never going to work out. But the Almighty has promised He has the best plan for you. Will you not trust?"
2964,2018-12-21 12:35:21+00:00,muftimenk,"Don’t let unkind people stop you from being kind.  Remember, the people most in need of some kindness are those who seem strangers to it. So go out of your way to be kind to those most in need of our kindness, the unkind people of the world. #lovepreacher"
2965,2018-12-21 05:11:12+00:00,muftimenk,"Almighty. On this blessed day, we ask you to grant cure to those facing health challenges. Comfort and heal those who are hurting. Grant ease to those who are prone to overthinking, doubt and worry. Fill our hearts with love for You and help us engage in acts that You love!"
2966,2018-12-20 16:00:07+00:00,muftimenk,Never take your faith for granted. There are millions out there waiting for guidance yet the Almighty chose you by His Mercy. Work on yourself constantly by improving and trying to be better than what you were yesterday. Thank Him for all that He has blessed you with.
2967,2018-12-20 03:31:22+00:00,muftimenk,"Recognize when things no longer serve a purpose. You let them go not because of arrogance or pride but because they don’t fit into your life anymore. So close the chapter, learn the lessons and shake off the dust. Don’t waste your life. Move on."
2968,2018-12-19 13:58:42+00:00,muftimenk,"Our use of technology is causing a huge family divide because we just can’t put down our phones. Parents &amp; children spend hours on mobile devices, cutting down the time for face to face interaction. Make an effort to reduce the use of your devices &amp; start building relationships."
2969,2018-12-19 03:21:40+00:00,muftimenk,"Don’t take this life for granted. Here today, gone tomorrow is real and many of us have seen it happen to our loved ones and close friends. We never know when our time will be up. So forgive, spread goodness and pray that the Almighty takes us when He is most pleased with us!"
2970,2018-12-18 18:20:42+00:00,muftimenk,"When you call upon the Almighty, always be certain that He will answer. Know in your hearts that He will respond in one way or another. In fact, He already knew even before you asked Him. Don’t supplicate with an attitude of doubt and uncertainty. Have firm belief &amp; trust Him!"
2971,2018-12-18 07:17:35+00:00,muftimenk,"You can be the most successful person around but if you have no humility, you won’t go far. There are many out there who strut around behaving like they own the world. It's a shame that those with less to boast about,  do it the most.  Such is the state of society today."
2972,2018-12-17 17:04:29+00:00,muftimenk,"You keep sinning &amp; He keeps forgiving! That’s a fact. For as long as you’re repenting &amp; turning back to Him, that’s all that matters. You may have broken your promise to the Almighty hundreds of times, but His Mercy is limitless &amp; He is always waiting to forgive! Again &amp; again!"
2973,2018-12-17 05:38:42+00:00,muftimenk,"Don’t give up now. You’ve come this far. The difficult days will make way for happier days soon enough. Remember, nothing lasts. So when you see a day where you think you can’t possibly get out of bed to face the world, don’t worry or panic. Better and brighter days are ahead!"
2974,2018-12-16 20:01:59+00:00,muftimenk,"We emphasize so much  on external beauty that we often neglect our internal self. Remember, the Almighty looks at the state of our hearts. He doesn’t look at our figure nor the attire. So before hearts become diseased, ugly and unhealthy, let us strive to purify them."
2975,2018-12-16 04:14:03+00:00,muftimenk,"Do you ever feel stuck? Like being in a rut; a life filled with regrets, whys and what ifs playing back and forth in your mind? It’s the work of Satan. The Almighty wants you back on the path, no matter how far you’ve deviated. His everlasting Mercy awaits you. Turn to Him."
2976,2018-12-15 20:35:51+00:00,muftimenk,The best arguments are those that you avoid. Try your best to stay out of arguing when it’s worthless and can lead to enmity. But they can be commendable when they are intended to show the truth or to direct others to the truth. Choose your battles wisely!
2977,2018-12-15 07:16:50+00:00,muftimenk,"Don’t waste your good deeds by showing off or reminding others what you’ve done. You should do it sincerely for the sake of the Almighty ; without being stingy or afraid that it would decrease your wealth. And never look down upon any charity, no matter how small it may be."
2978,2018-12-14 22:16:34+00:00,muftimenk,"Non-stop complaining to anyone who’ll listen to you while at the same time wallowing in self-pity &amp; negativity is wrong. More so if you have no desire to solve the matter. Instead, try choosing thoughts that will lead to a solution. Remember the blessings He has bestowed on us."
2979,2018-12-14 12:49:54+00:00,muftimenk,"Understand that disappointment is not a bad thing. When something we dislike happens, we think it’s a mistake. We get upset. We forget that the Almighty is in control. He sees things we don’t. The bigger picture will emerge soon and we will thank Him for His Infinite Wisdom!"
2980,2018-12-14 03:57:52+00:00,muftimenk,"Almighty. On this blessed day, may we always remember that life on earth’s short. Eternity’s forever. Your promises are true. No matter how hard this journey is, we’ve to trust &amp; carry on. We’re no stranger to trials. We’ve done it before. We’ll do it again with Your help."
2981,2018-12-13 19:52:36+00:00,muftimenk,"حديثي مع قناة الاستقامة العمانية الاسبوع الماضي
Interesting Interview in Arabic with an Omani Channel last week. @muftimenk
#muftimenk https://t.co/TPgCeRG4CQ"
2982,2018-12-13 18:42:43+00:00,muftimenk,"Are you experiencing something that appears to have no solution. You feel almost certain there’s no way out. Remember, don’t consider your circumstances, consider what the Almighty can do. He knows things which we don’t.  He is the Owner of  Miracles. Nothing is impossible!"
2983,2018-12-13 11:09:23+00:00,muftimenk,"No matter how good you are to certain people, they may never reciprocate and treat you in the same way. Learn to accept this. It may not be easy but it’s the most logical and wise thing to do! Such is life. Don’t lose sleep over it!"
2984,2018-12-13 03:08:32+00:00,muftimenk,"If you have faith in the Almighty, you don’t have to worry about anything. If it’s gone, He will replace it, if you want something,  ask Him for it. If it hasn’t happened yet, then make peace with it. Remember, He wants the best for you, even if you have to learn it the hard way!"
2985,2018-12-12 18:47:35+00:00,muftimenk,"Be wary when angry. When you react in anger thinking you must hurt those who hurt you, think again. In fact, you’re hurting yourself. That’s why it’s always better to calm down &amp; act rationally later on. When you choose to react immediately, the consequences can be disastrous!"
2986,2018-12-12 12:02:30+00:00,muftimenk,"Let us admit that we all need love, kindness and care to get through that tough week, the grey skies and storm clouds in life. For the times when things go wrong, when we feel lost, when everyone else appears to be doing well, know that any act of goodness goes a long way."
2987,2018-12-12 11:58:46+00:00,muftimenk,"I’m saddened by the #StrasbourgShooting
All killings, no matter where they are perpetrated are unacceptable. 
#prayforhumanity"
2988,2018-12-12 11:31:50+00:00,muftimenk,"This short video with English subtitles is very interesting. It exposes the issues related to the breeding of extremists in parts of the Philippines. If you like, retweet or comment, more people will benefit.  https://t.co/HekOr1gBZp"
2989,2018-12-12 05:57:11+00:00,muftimenk,"Our character is what we do when we think no one is looking. That’s when people take a chance to do the wrong thing. It is so prevalent today, especially on social media. So many hide behind fake names and identity to smear others. Remember, the Almighty is All-Knowing."
2990,2018-12-11 20:01:00+00:00,muftimenk,"The beard really seems to have enjoyed this...
#skydivedubai #crazy #adrenalinejunkie #muftimenk #skydiveforcharity #lovepreacher https://t.co/dEvM6LowGN"
2991,2018-12-11 11:05:57+00:00,muftimenk,"As humans, we love to plan. We plan for today, tommorw, the future. It’s fine to plan. Dream. Hope. Pray for the best. But put your trust in the One who knows you better than you know yourself. And in the process, always remember that the Almighty is the Best of all Planners!"
2992,2018-12-11 03:12:29+00:00,muftimenk,"Some get a big thrill from boasting about their achievements or showing off their possessions. They believe that they’re better than others. They may even end up pushing people around. That’s wrong. Remember, whatever you have, someone will have more! That’s life! Stay humble!"
2993,2018-12-10 05:51:40+00:00,muftimenk,"It’s human nature to forget, overloooking the countless blessings the Almighty has bestowed on us. Yet, when the slightest thing go wrong, we show ingratitude by grumbling, mumbling and complaining. Learn to feel complete gratitude in your heart. He’ll multiply your blessings."
2994,2018-12-10 01:36:32+00:00,muftimenk,"Sincerity is a secret between a person and the Almighty. It’s a priceless trait He has placed in the hearts of some people. The ones who strive to get close to Him, doing things only for His sake and not for fame, glory, wealth and status which will be useless in the Hereafter!"
2995,2018-12-09 07:00:06+00:00,muftimenk,Many people will tell you that they started with nothing and made it to the top through nothing but their own efforts. They exaggerate their challenges to make others feel that there’s no way they could do the same. Don’t be fooled. It’s the Almighty’s will every step of the way!
2996,2018-12-08 22:15:08+00:00,muftimenk,"The Almighty will put different people in your life to test you. The sincere, the hypocrite, the pretender, the wise, those with hidden agenda. You will learn about each one just as He had intended for you. So be wary of the company you keep. Be conscious of who’s around you!"
2997,2018-12-08 12:39:39+00:00,muftimenk,"Don’t stress yourself over what people are saying about you. You can’t stop them. They’ll say what they want. But remember, they can’t prevent what the Almighty has decreed for you, no matter how hard they try. So take it easy and let them do their thing. He is All-Knowing."
2998,2018-12-08 04:12:27+00:00,muftimenk,"If you’re among the guided ones and you’re now doing what the Almighty has asked of you, count your blessings. Don’t look down on those who are not there yet. Instead, be patient and pray for them. Don’t give up on people. Remember, the Almighty guides whom He wills!"
2999,2018-12-07 20:12:21+00:00,muftimenk,"Stop stressing when others give up on you, walk out on you and turn their backs on you. It’s not the end of the world! The Almighty will see to it that you weather the storms in life, if you bear beautiful patience and trust Him. Don’t hesitate!"
3000,2018-12-07 13:58:58+00:00,muftimenk,"Don’t let the opinion of others steal your confidence or cause you to cut back on whatever good you’re doing. Let them say what they want because you can’t stop people from speaking their minds. Remember at the end of the day, only the Almighty’s judgement matters."
3001,2018-12-07 03:49:37+00:00,muftimenk,"Almighty. On this blessed day, help us see the value of what we’re going through. We know nothing has been wasted. The good, the bad, the ugly we’ve experienced have all been for a purpose. We may not have understood the pain of the experience but we have full faith in You!"
3002,2018-12-06 19:47:47+00:00,muftimenk,"We all face challenges in life. And at times, it can feel like those challenges may just beat you down. But if you want something, you have to keep going. Don’t let the idea of quitting enter your mind; stay strong. The people who win in life are the ones who don’t quit."
3003,2018-12-06 05:21:26+00:00,muftimenk,"Do you suffer from the disease where you constantly seek the approval of others? People-pleasers are the go-to person who will always change their plans at a moment’s notice. The one who will always say yes. The one who never says no. If you are, it’s time to rethink your life!"
3004,2018-12-05 20:17:40+00:00,muftimenk,Gossip is verbal poison. It seeks to defame &amp; discredit others. It’s hurtful &amp; dangerous. It’s the quickest way to destroy trust and friendships. Don’t take it lightly. You may think it’s harmless but you’re actually ruining someone’s reputation. You’ll pay a high price for it.
3005,2018-12-05 11:02:18+00:00,muftimenk,"Be less quick to react to people or situations. Often, they are powerless when you are less reactive. When people provoke you, try distancing yourself from them. They want you to lose your cool &amp; get angry. Don’t give in to them. Train yourself to stay calm instead."
3006,2018-12-05 03:28:51+00:00,muftimenk,You’re disappointed not because of other people’s behavior but because of your own expectations. Accept the fact that people will let you down. Time and again. They’ll show you their true colours eventually. Learn to expect only from the One who made you. He always delivers!
3007,2018-12-04 20:28:31+00:00,muftimenk,Don't take those closest to you for granted. They’re humans too and need to know they’re appreciated and cherished. Don’t just assume they know how you feel. Tell them using the kindest and most loving words. Remind them that they’re a blessing in your life.
3008,2018-12-04 04:27:18+00:00,muftimenk,"Many want to marry but they forget that staying married is hard work. It doesn’t just happen. “Easy” was never part of the agreement. Don’t think divorce is the easy way out because it isn’t. Work hard at your marriage. Remember, everything in life improves when we work at it!"
3009,2018-12-03 21:32:05+00:00,muftimenk,When in Rome do as the Romans do. But when in Oman... Please tell me what I should do? #justforlaughs #lovepreacher #oman https://t.co/vTN9MeKp8S
3010,2018-12-03 21:01:34+00:00,muftimenk,"Whatever you’re going through; disappointment, struggles, challenges will all make sense eventually. You just have to be patient. When it happens, you’ll be so thankful that you didn’t quit or give up. The Almighty only wants what is best for you in the end!"
3011,2018-12-03 12:04:26+00:00,muftimenk,"Not everyone will understand your journey, the path you’re taking. That’s ok. You’re not alone. Not everyone will understand your vision and goals. That’s ok because the Almighty does. He gave you those dreams. Don’t let anyone tell you otherwise."
3012,2018-12-02 21:48:03+00:00,muftimenk,It doesn’t matter if everyone else is doing it. You don’t have to be part of that crowd. It will get you nowhere. Let go of the need to compare yourself with everyone else. Do what matters most in your life. After all it is your life; you’re not living someone else’s life!
3013,2018-12-02 13:46:27+00:00,muftimenk,"Before pointing a finger, nitpicking on others or condemning another person's shortcomings, do remember that we’re all sinners. No one is prefect. We are all answerable to our Creator. He is All-Knowing. So choose to advise with wisdom &amp; patience over exposing people’s faults!"
3014,2018-12-02 06:34:21+00:00,muftimenk,"When you feel low &amp; depressing thoughts seem to get you down, keep a smile on your face. Thank the Almighty you're alive. Seek forgiveness because regardless of your condition, someone is worse than you. Be grateful to Him upon all conditions &amp; He will increase your sustenance."
3015,2018-12-01 17:26:11+00:00,muftimenk,Never doubt what the Almighty can do. The Lord of the Worlds can change things in the blink of an eye. So don’t stress over your current situation. He can replace what you’ve lost. He can suddenly open doors you never dreamed would open. Your job is to trust Him.
3016,2018-12-01 11:34:12+00:00,muftimenk,"Negative thoughts produce bad feelings like anger, envy, jealousy, hatred, anxiety, etc. These are thoughts about the world, our wealth, our status, people we do not like or who have wronged us... Detach your heart from these worldly things which don’t last. Feel the relief!"
3017,2018-12-01 00:29:58+00:00,muftimenk,"At times, we condemn good people because we disagree with them over a few issues. We refuse to see the good they’re doing. Disagreements do not automatically make a person extreme, bad or evil. Learn to distinguish between the one who respectfully disagrees &amp; the one who is evil!"
3018,2018-11-30 11:35:57+00:00,muftimenk,"If you’re true to yourself, whatever bad someone tries to do or whatever they did to embarrass you can only strengthen you. Don’t worry about the plotters &amp; evil doers, they will have their day. Remember, the consequences of their actions will have to be dealt with eventually."
3019,2018-11-30 04:28:23+00:00,muftimenk,"Almighty. On this blessed day, we thank You for replacing our anxieties with peace and a calm heart. Thank You for strengthening us in our time of weakness. Thank You for picking us up each time we fall. May we never forget to thank You for everything! Aameen."
3020,2018-11-29 20:25:18+00:00,muftimenk,"If you ask for the Almighty’s help, rest assured it will always come but more often, not how you expect. But the way it comes is exactly what you need! He knows that. Only He knows you better than you know yourself. Bear patience and wait for the best outcome!"
3021,2018-11-29 05:30:30+00:00,muftimenk,"When you judge others, you’re actually issuing an invitation to them to judge you.  Stop focusing on people’s faults; instead focus on their strengths. Train yourself to only look for the good in others. You’ll be a happier person, attracting more positivity into your life."
3022,2018-11-28 22:55:30+00:00,muftimenk,"There will be times when you feel like everything that could possibly go wrong is going wrong. You feel like it’s the end of the road for you and you’re stuck in a rut. Remember, sometimes you have to go through the roughest patch to arrive at your best. Be patient!"
3023,2018-11-28 19:35:59+00:00,muftimenk,"In this world, that’s full of negativity and harsh criticism, be a beacon of hope and positivity. How difficult is it to say a good word, to encourage and motivate others? And if you can’t, at least don’t hurt people with your words or actions. It’s best to remain quiet."
3024,2018-11-28 07:35:43+00:00,muftimenk,"Be mindful of the online world. When you let yourself go, you run into the danger of slipping too far into it &amp; losing a sense of real life, real self and real priorities. It can distract people so much from reality that they may forget who they really are! It’s happening now!"
3025,2018-11-27 20:38:25+00:00,muftimenk,"People often ask, what if things don’t work out? What they mean is, if things don’t happen the way they planned it! They forget that the Almighty is the best planner. He will make things happen in the best possible way for us. Better than what we wanted. Trust Him!"
3026,2018-11-27 09:38:42+00:00,muftimenk,"In this world, that’s full of negativity and harsh criticism, be a beacon of hope and positivity. How difficult is it to say a good word, to encourage and motivate others? And if you can’t, at least don’t hurt people with your words or actions. It’s best to remain quiet."
3027,2018-11-27 02:58:55+00:00,muftimenk,"How do we understand the Almighty’s Plan for us in this confusing journey called life? It boils down to our link with Him. If you’re trying to get close to Him, He will show you the way. Bit by bit, it will unfold &amp; become clearer what He has in store for you. Build that link"
3028,2018-11-26 17:20:49+00:00,muftimenk,The devil will trick you into thinking that you won’t be happy until you get to where you think you should be. Learn to be happy with the here and now. Appreciate what’s in front of you. Be happy with what the Almighty has bestowed upon you. He won’t hesitate to take it away!
3029,2018-11-26 12:20:25+00:00,muftimenk,"You need to understand this. When someone betrays you, it’s a blessing. Imagine going though life not knowing that someone had bad intention towards you. It’s the Almighty’s way of exposing them. Be grateful and move on. It won’t be easy but remember it could have been worse!"
3030,2018-11-26 04:13:07+00:00,muftimenk,"Whatever is going on in your life, don’t call it quits. You’ve come this far. Do you think the Almighty will abandon you? Don’t let doubt and despair set in. Hold on tight because He knows what you’re patiently enduring. He is always on your side. Trust Him!"
3031,2018-11-25 14:47:52+00:00,muftimenk,"When your heart is hurting, you think you’ve reached the end of the road and you feel empty; be careful what you fill it with! Satan is an opportunist. He will unleash many evil thoughts; strive to block him out. Turn to the Almighty. Seek His help. Only He can heal you!"
3032,2018-11-25 06:18:55+00:00,muftimenk,"It’s all part of life. People will cause you pain, hurt you, put you down, make you feel bad about yourself. It’s how you react that will determine the outcome. Remember, they are powerless until you choose to empower them. Don’t give them the ammunition they need!"
3033,2018-11-24 22:42:42+00:00,muftimenk,"You hear this often enough. People say that if they could live their lives over again, they’d do things differently. We fail to realise that each new day the Almighty gives us, is a day to change where we’re headed in life. Don’t waste that opportunity. Not everyone gets it!"
3034,2018-11-24 08:35:20+00:00,muftimenk,"Ultimately, even the greatest of deeds can be of no benefit if the hearts are sick; if the hearts are corrupt; if the hearts are laced with envy, pride, jealousy, hatred etc. So pay great attention to the state of your heart because everything you do flows from it!"
3035,2018-11-23 20:16:10+00:00,muftimenk,"Don’t stereotype people and label someone as huge, fat, oversized, obese, thin, scrawny etc. It’s a mean thing to do. The Almighty made us all special in our own way. Each one has his own unique qualities. So stop having set ideas about people and look at them as individuals."
3036,2018-11-23 13:45:23+00:00,muftimenk,"Don't miss this talk. Please like and retweet to maximise the benefit. 

https://t.co/sbtQvxSS48"
3037,2018-11-23 07:03:35+00:00,muftimenk,Thank the Almighty for the closed doors in our lives. Often we look at them and wonder why is He not giving us what we want so badly. They’re closed for a reason. Not to hurt us but to protect us. Trust Him and His flawless judgement. The Lord of the Worlds is the Best Planner!
3038,2018-11-22 23:56:47+00:00,muftimenk,"Almighty. On this blessed day, grant us the ability to help each other, the patience &amp; understanding to deal with each other, to utter good words &amp; encourage others. Guide us towards Your Path, the path of true success. Grant us the best of this world &amp; the Hereafter."
3039,2018-11-22 15:25:07+00:00,muftimenk,"Whatever you’re facing now, always remember, the Almighty would not have allowed it unless He had a purpose to it. He doesn’t just act randomly. Each trial is aimed at making you learn something, making you grow as a person. Understand His Plan and you’ll emerge stronger."
3040,2018-11-22 03:21:22+00:00,muftimenk,"When you pray for something bad to happen to someone because they’ve hurt you, know that it can come back to you in unimaginable ways. When you’re plotting  against someone, remember the Almighty is aware. Good begets good. Never have a bad intent or make a bad prayer for others!"
